SETTLEMENT DATE|CUSIP|SYMBOL|QUANTITY (FAILS)|DESCRIPTION|PRICE
20230405|984156109|XTEPY|47|XTEP INTERNATIONAL HOLDINGS LT|118.13
20230405|98417P204|XIN|2536|XINYUAN REAL ESTATE CO LTD SPO|3.70
20230405|98419D100|XTPT|26321|XTRA ENERGY CORP. COMMON STOCK|0.08
20230405|98419E108|XNET|5634|XUNLEI LTD SPONSORED ADR (CYM)|1.76
20230405|98420N105|XENE|354|XENON PHARMACEUTICALS INC COMM|36.08
20230405|98420X103|XFOR|825|X4 PHARMACEUTICALS INC COM (DE|0.83
20230405|98421M106|XRX|1464|XEROX HLDGS CORP COM (NY)|14.64
20230405|98421U108|XIACY|1936|XIAOMI CORP ADR (CYM)|7.72
20230405|98422D105|XPEV|10654|XPENG INC.ADS|10.20
20230405|98422E103|XERS|5508|XERIS BIOPHARMA HLDGS INC COM |1.94
20230405|98422T100|XLO|62|XILIO THERAPEUTICS INC|3.11
20230405|98422X101|XPOF|4211|XPONENTIAL FITNESS INC COM CL |31.13
20230405|98423X100|AIXI|193740|XIAO-I CORP ADS (CYM)|5.38
20230405|984241109|YMAB|18051|Y-MABS THERAPEUTICS INC|5.75
20230405|98462Y100|AUY|13809690|YAMANA GOLD INC|5.88
20230405|985510106|YELL|1642|YELLOW CORP NEW COM|1.87
20230405|985817105|YELP|1741|YELP INC COM STK (DE)|30.74
20230405|98585K862|YTEN|1156|YIELD10 BIOSCIENCE, INC. COMMO|2.71
20230405|98585L100|YRD|172|YIREN DIGITAL LTD (CYM)|2.17
20230405|986008100|YOKEY|62|YOKOGAWA ELECTRIC CORP UNSPONS|33.51
20230405|98740Y104|YOSH|1203|YOSHIHARU GLOBAL CO COM CL A|1.30
20230405|98741T104|DAO|19|YOUDAO INC SPONSORED ADS REPST|8.01
20230405|98741Y103|YOTA|1988|YOTTA ACQUISITION CORP COM(DE)|10.26
20230405|98741Y111|YOTAW|997|YOTTA ACQUISITION CORP RED WT |0.08
20230405|988498101|YUM|3871|YUM BRANDS, INC|131.60
20230405|98873Q100|CTIB|6424|YUNHONG CTI LTD|1.60
20230405|98888G105|ZECP|1459|ZACKS TR EARNINGS CONSTANT POR|23.69
20230405|98923T104|ZDGE|200|ZEDGE INC CL B (DE)|1.87
20230405|98942X102|ZTEK|1134|ZENTEK LTD COM (CANADA)|1.56
20230405|98943L107|ZNTL|674|ZENTALIS PHARMACEUTICALS INC C|17.49
20230405|98945L105|ZEPP|2242|ZEPP HEALTH CORP ADR (CYM)|1.42
20230405|98955A106|ZHHJY|2|ZHEJIANG SHIBAO CO L (CHINA)|0.01
20230405|98955G103|ZFOX|7209|ZEROFOX HLDGS INC COM|1.60
20230405|98955N108|ZH|2261|ZHIHU INC SPONSORED ADR (CYM) |1.27
20230405|98956A105|ZETA|78|ZETA GLOBAL HLDGS CORP CL A (D|10.71
20230405|98956P102|ZBH|455|ZIMMER BIOMET HOLDINGS INC COM|127.92
20230405|989701107|ZION|13|ZIONS BANCORPORATION N.A. COMM|27.71
20230405|989701859|ZIONO|3641|ZIONS BANCORP N.A.DEP SHS REPS|22.90
20230405|98973P101|TCRT|5395|ALAUNOS THERAPEUTICS, INC. COM|0.58
20230405|98978N119|ZIVOW|350|ZIVO BIOSCIENCE INC WT EXP 05/|0.65
20230405|98980B103|ZIP|149|ZIPRECRUITER INC CL A|15.73
20230405|98980F104|ZI|2448|ZOOMINFO TECHNOLOGIES INC COM(|24.03
20230405|98980L101|ZM|978|ZOOM VIDEO COMMUNICATIONS INC |73.64
20230405|98980M109|ZOM|3443|ZOMEDICA CORP COM (CANADA)|0.20
20230405|98987D102|ZVSA|4822|ZYVERSA THERAPEUTICS INC COM S|1.85
20230406|B38564108|EURN|1135|EURONAV NV ANTWERPEN (BELGIUM)|16.85
20230406|C96657116|VMAR|272|VISION MARINE TECHNOLOGIES INC|3.87
20230406|D18190898|DB|22527|DEUTSCHE BANK AG NAMEN AKT (DE|10.20
20230406|F21107101|CSTM|3205|CONSTELLIUM SE CL A SHS USD (F|14.39
20230406|G0084W101|ADNT|117|ADIENT PLC ORD SHS (IRL)|38.36
20230406|G0112R108|AGAC|6928|AFRICAN GOLD ACQUISITION CORP |10.27
20230406|G01212102|AGBA|3352|AGBA GROUP HLDG LTD SHS (VGB) |1.53
20230406|G0132V105|AGMH|3675|AGM GROUP HLDGS INC USD CL A O|2.34
20230406|G0135E142|AIMBU|1|AIMFINITY INVT CORP I UNIT 1 C|10.35
20230406|G0230C116|ALSAW|2815|ALPHA STAR ACQUISITION CORP US|0.01
20230406|G02532102|AMBI|29006|AMBIPAR EMERGENCY RESPONSE ORD|8.84
20230406|G02532110|AMBIWS|847|AMBIPAR EMERGENCY RESPONSE WT |0.44
20230406|G02602103|DOX|201|AMDOCS LTD ORD|95.85
20230406|G0283A108|ATMV|150|ALPHAVEST ACQUISITION CORP SHS|10.50
20230406|G0283A116|ATMVR|3442|ALPHAVEST ACQUISITION CORP RT(|0.15
20230406|G041JN106|AEHL|42|ANTELOPE ENTERPRISE HOLDINGS L|1.02
20230406|G0411D107|APLM|2285|APOLLOMICS INC. USD CL A SHS (|16.31
20230406|G0411D115|APLMW|12160|APOLLOMICS INC. USD WTS (CYM)0|0.11
20230406|G0440J109|APXI|53|APX ACQUISITION CORP I CL A (C|10.53
20230406|G0450A105|ACGL|362|ARCH CAPITAL GROUP LTD|68.59
20230406|G04553106|ARCE|381|ARCO PLATFORM LTD CL A COM (CY|11.08
20230406|G0464B107|ARGO|297|ARGO GROUP INTERNATIONAL HOLDI|29.36
20230406|G05384154|AHLPRC|712|ASPEN INSURANCE HLDGS LTD FXD/|23.33
20230406|G05384162|AHLPRD|200|ASPEN INSURANCE HOLDINGS LIMIT|18.86
20230406|G0543H133|ASCBR|249|A SPAC II ACQUISITION CORP RT(|0.09
20230406|G0567U101|ARQQ|105428|ARQIT QUANTUM INC COM (CYM)|1.35
20230406|G0567U119|ARQQW|4040|ARQIT QUANTUM INC WT EXP 11/02|0.33
20230406|G06536109|WAVC|104|WAVERLEY CAP ACQUISITION CORP |10.22
20230406|G0684D305|ATHPRA|757|ATHENE HLDG LTD DEP SHS REPSTG|21.84
20230406|G06984127|ATAKW|10|AURORA TECHNOLOGY ACQUISITION |0.02
20230406|G0703K124|AXACRT|15696|AXIOS SUSTAINABLE GROWTH ACQUI|0.18
20230406|G07031209|BBLN|18375|BABYLON HLDGS LTD CL A|4.81
20230406|G0704V103|RTC|711|BAIJIAYUN GROUP LTD SHS CL A U|7.52
20230406|G0888J124|BFACWS|102|BATTERY FUTURE ACQUISITION COR|0.09
20230406|G08908124|BAOS|5|BAOSHENG MEDIA GROUP HLDGS LTD|3.37
20230406|G1R25Q105|BYTS|1691|BYTE ACQUISITION CORP|10.50
20230406|G1R25Q113|BYTSW|25|BYTE ACQUISITION CORP RED WT E|0.12
20230406|G10830100|BYSI|112|BEYONDSPRING INC ORD SHS (CYM)|1.06
20230406|G1117K114|BIOX|58065|BIOCERES CROP SOLUTIONS CORP. |11.07
20230406|G11217125|BIOSW|14|BIOPLUS ACQUISITION CORP WT EX|0.12
20230406|G1144A105|BTBT|1507|BIT DIGITAL, INC. ORDINARY SHA|1.47
20230406|G11728139|BLEUR|435|BLEUACACIA LTD RT (CYM)|0.03
20230406|G11765115|BCSAW|14|BLOCKCHAIN COINVESTORS ACQ.COR|0.11
20230406|G1195N113|BOACWS|10952|BLUESCAPE OPPORTUNITI ACQUISI |0.14
20230406|G1330L105|BOCN|100|BLUE OCEAN ACQUISITION CORP CL|10.43
20230406|G1330M111|BWCAU|186|BLUE WHALE ACQUISITION CORP I |9.93
20230406|G13311108|BREA|183|BRERA HLDGS PLC|3.98
20230406|G14492105|BON|2923|BON NAT LIFE LTD USD ORD SHS (|1.40
20230406|G1466R173|BORR|21686|BORR DRILLING LTD SHS NEW DEC |7.33
20230406|G1611B107|BROG|99|BROOGE ENERGY LIMITED ORDINARY|6.23
20230406|G16234109|BBU|823|BROOKFIELD BUSINESS PARTNERS L|17.37
20230406|G1624R107|BPYPM|350|BROOKFIELD PPTY PFD LP UNIT LT|15.69
20230406|G16249156|BPYPO|287|BROOKFIELD PPTY PART P|14.65
20230406|G16252267|BIPPRA|509|BROOKFIELD INFRASTRUCTURE PART|18.90
20230406|G16252275|BIPPRB|966|BROOKFIELD INFRASTRUCTURE PART|18.20
20230406|G1643W137|BRLIR|200|BRILLIANT ACQUISITION CORP RT |0.14
20230406|G1757E113|CMCL|216|CALEDONIA MNG CORP PLC SHS NEW|17.24
20230406|G17977110|BUR|28386|BURFORD CAPITAL LIMITED, ST PE|11.73
20230406|G1890L107|CPRI|424|CAPRI HLDGS LTD SHS (VGB)|44.64
20230406|G1901X108|CACO|7255|CARAVELLE INTL GROUP ORD SHS (|1.04
20230406|G19305112|RENE|200|CARTESIAN GROWTH CORP II CL A(|10.49
20230406|G19305120|RENEW|734|CARTESIAN GROWTH CORP II WT EX|0.17
20230406|G1933S101|CASI|226|CASI PHARMACEUTICALS HLDGS INC|3.52
20230406|G1992N126|PRPCWS|256|CC NEUBERGER PRIN HLDGS III WT|0.22
20230406|G1995D117|CITEW|677|CARTICA ACQUISITION CORP RED W|0.06
20230406|G2R05B126|DPCSW|14|DP CAP ACQUISITION CORP I WT E|0.02
20230406|G2086M123|CHEAW|2006|CHENGHE ACQUISITION CO WT EXP(|0.07
20230406|G2104U107|CHSN|208|CHANSON INTL HLDG USD CL A ORD|1.38
20230406|G2110U117|CHNR|1|CHINA NAT RES INC SHS NEW COM |2.21
20230406|G21307106|CINT|3|CI&T INC COM CL A (CYM)|5.26
20230406|G21621100|BTOG|9587|BIT ORIGIN LIMITED ORDINARY SH|0.27
20230406|G21810109|CLVT|1057|CLARIVATE PLC|9.01
20230406|G2287A209|ADD|749|COLOR STAR TECHNOLOGY CO LTD O|1.82
20230406|G2365L127|CSLMR|800|CONSILIUM ACQUISITION CORP I L|0.09
20230406|G2415A113|CLCO|9062|COOL CO LTD COM (BMU)|12.08
20230406|G2425N105|COOL|968|CORNER GROWTH ACQUISITION CORP|10.06
20230406|G2426E104|TRON|1|CORNER GROWTH ACQUISITION CORP|10.55
20230406|G2519Y108|BAP|44|CREDICORP LTD (COMM $5.00 PAR)|129.61
20230406|G25457105|CRDO|4691|CREDO TECHNOLOGY GROUP HLDG LT|9.04
20230406|G2717B108|CWK|1313|CUSHMAN & WAKEFIELD PLC SH (GB|9.86
20230406|G27740102|DISTW|200|DISTOKEN ACQUISITION CORP USD |0.07
20230406|G27907107|DOLE|4236|DOLE PLC SHS (IRL)|11.81
20230406|G28365107|MATH|30|METALPHA TECHNOLOGY HLDG LTD S|0.95
20230406|G28923103|DSEY|3369|DIVERSEY HLDGS LTD ORD SHS (CY|8.15
20230406|G29018101|DLO|151420|DLOCAL LTD COM CL A (CYM)|12.49
20230406|G3R23A108|GLTA|941|GALATA ACQUISITION CORP CL A S|10.42
20230406|G3R25D100|HTOOW|991|FUSION FUEL GREEN LTD WT EXP|0.26
20230406|G30092111|EOCWWS|2046|ELLIOTT OPPORTUNITY II CORP WT|0.07
20230406|G30449121|ENCPW|214|ENERGEM CORP WT EXP (CYM)|0.09
20230406|G3075P101|ESGR|137|ENSTAR GROUP LIMITED ORD SHS|233.79
20230406|G3109F103|RAYA|1426|ERAYAK PWR SOLUTION GROUP INC.|2.06
20230406|G31249108|ESTA|7|ESTABLISHMENT LABS HLDGS INC C|70.06
20230406|G3137C114|ENTFW|14|ENTERPRISE 4.0 TECHNOLOGY ACQ.|0.05
20230406|G3141W122|EUCRW|2|EUCRATES BIOMEDICAL ACQUISITIO|0.02
20230406|G3142E105|EUDA|89|EUDA HEALTH HLDGS LTD ORD SHS |1.50
20230406|G3167L117|NFYSWS|32|ENPHYS ACQUISITION CORP WT EXP|0.12
20230406|G32030127|CLWT|700|EURO TECH HOLDINGS CO LTD NEW |1.22
20230406|G3312W117|EVGRW|1083|EVERGREEN CORP WT EXP(CYM)02/1|0.06
20230406|G3421J106|FERG|108|FERGUSON PLC NEW (JERSEY, C.I.|124.52
20230406|G35947202|FLNG|2|FLEX LNG LTD SHS NEW|32.64
20230406|G3663X128|FACTWS|99|FREEDOM ACQUISITION I CORP|0.32
20230406|G3730V105|FTAI|11644|FTAI FIN HOLDCO LTD SHS|26.38
20230406|G3730V113|FTAIP|209|FTAI FIN HOLDCO LTD CUM PERP P|23.22
20230406|G3730V121|FTAIO|51|FTAI FIN HOLDCO LTD CUM PERP P|21.75
20230406|G3730V139|FTAIN|335|FTAI FIN HOLDCO LTD CUM PERP P|22.72
20230406|G3730V147|FTAIM|5000|FTAI AVIATION LTD FIXED RATE R|24.11
20230406|G38258128|GAQWS|225|GENERATION ASIA I ACQ LTD WT E|0.13
20230406|G38644103|GCT|8295|GIGACLOUD TECHNOLOGY INC CL A |5.72
20230406|G3934N115|GTACW|973|GLOBAL TECHNOLOGY ACQUISITION |0.07
20230406|G39387108|GFS|8439|GLOBALFOUNDRIES INC SHS (CYM) |66.22
20230406|G39462141|GMVD|4400|G MED INNOVATIONS HLDGS LTD SH|0.61
20230406|G3970D138|GBRGR|1290|GOLDENBRIDGE ACQUISITION LTD U|0.44
20230406|G39973105|GSMG|43|GLORY STAR NEW MEDIA GROUP LTD|0.68
20230406|G4R20B107|INTR|3435|INTER & CO INC USD CL A COM SH|1.71
20230406|G4R39N100|IQAIF|25000|IQ AI LTD SHS (JEY)|0.02
20230406|G4000A136|ADOCR|701|EDOC ACQUISITION CORP USD RTS |0.12
20230406|G4000K100|GRRR|948933|GORILLA TECHNOLOGY GROUP INC O|3.00
20230406|G40705108|GDLC|869|GRAYSCALE DIGITAL LARGE CAP FD|6.78
20230406|G4086B123|GRCYW|1149|GREENCITY ACQUISITION CORP USD|0.03
20230406|G41522130|GFGDR|1300|GROWTH GOOD ACQUISITION CORP R|0.14
20230406|G4233U115|HMACR|602|HAINAN MANASLU ACQUISITION COR|0.18
20230406|G4233U123|HMACU|99|HAINAN MANASLU ACQUISITION COR|10.45
20230406|G4236L138|GFAI|41994|GUARDFORCE AI CO LTD SHS NEW U|8.89
20230406|G4365A127|HCMAW|103|HCM ACQUISITION CORP USD RED W|0.03
20230406|G4373K117|HAIAW|7|HEALTHCARE AI ACQUISITION CORP|0.14
20230406|G4388N106|HELE|30|HELEN OF TROY LTD-NEW-BERMUDA |90.71
20230406|G44525106|PRLH|100|PEARL HLDGS ACQUISITIONS CORP |10.44
20230406|G4474Y214|JHG|242|HENDERSON GROUP PLC ORD SHS (J|25.54
20230406|G4594M108|HLP|42490|HONGLI GROUP INC. USD ORD SHS |3.48
20230406|G4645E105|HUDI|8905|HUADI INTL GROUP CO LTD USD OR|2.95
20230406|G4660A103|HSHP|3204|HIMALAYA SHIPPING LTD ORD SHS |5.92
20230406|G4690M101|IBEX|571|IBEX LTD SHS|24.23
20230406|G4701H109|IHS|85782|IHS HLDG LTD ORD SHS (CYM)|8.61
20230406|G4760B100|IZM|205|ICZOOM GROUP INC.USD CL A ORD |1.73
20230406|G4760X102|INDO|895|INDONESIA ENERGY CORP LTD USD |5.40
20230406|G47724201|IFBD|93|INFOBIRD CO LTD|0.58
20230406|G47862100|IFIN|1|INFINT ACQUISITION CORP ORD SH|10.59
20230406|G48028123|NFNTWS|700|INFINITE ACQUISITION CORP WT E|0.15
20230406|G4828B118|WELWS|1500|INTEGRATED WELLNESS ACQ.CORP U|0.90
20230406|G491BT108|IVZ|104|INVESCO LTD (NEW)|15.71
20230406|G49219127|IVCAW|3|INVESTCORP INDIA ACQ CORP WT E|0.05
20230406|G4923T113|IVCBW|27|INVESTCORP EUROPE ACQUISITION |0.12
20230406|G49667119|ISRLW|1852|ISRAEL ACQUISITIONS CORP WT EX|0.15
20230406|G5005R107|JRVR|225|JAMES RIVER GROUP HOLDINGS LTD|19.59
20230406|G50735110|JUGGW|24|JAWS JUGGERNAUT ACQUISITION CO|0.14
20230406|G50875106|JCSE|322|JE CLEANTECH HLDGS LTD ORD SHS|0.48
20230406|G5140V104|ZJYL|3762|JIN MED INTL LTD. USD ORD SHS |7.48
20230406|G51405101|CRGO|209|FREIGHTOS LTD ORD SHS (CYM)|2.89
20230406|G52131136|KACLR|26|KAIROUS ACQUISITION CORP LTD R|0.18
20230406|G5223X100|KXIN|100|KAIXIN AUTO HLDGS SHS (CYM)|0.44
20230406|G52251124|KAL|5748|KALERA PUB LTD CO SHS NEW (IRL|2.31
20230406|G5251K129|KCGIWS|596|KENSINGTON CAP ACQUISITION COR|0.24
20230406|G5260A138|KYCHU|800|KEYARCH ACQUISITION CORPORATIO|10.41
20230406|G5346G125|LCAA|4128|L CATTERTON ASIA ACQUISITION C|10.23
20230406|G5352N113|LBBBR|7100|LAKESHORE ACQUISITION II CORP.|0.24
20230406|G5380J100|LANV|29012|LANVIN GROUP HLDGS LTD SHS (CY|4.93
20230406|G5391L102|LVRO|10|LAVORO LTD ORD SHS CL A (CYM) |6.16
20230406|G5391L110|LVROW|784|LAVORO LTD WT EXP (CYM)|0.73
20230406|G5479G108|LICN|286|LICHEN CHINA LTD USD CL A ORD |2.00
20230406|G5480U104|LBTYA|4132|LIBERTY GLOBAL PLC SHS CL A|19.65
20230406|G54950103|LIN|27046|LINDE PLC NEW SHS (IRL)|355.61
20230406|G56981205|LKCO|1382|LUOKUNG TECHNOLOGY CORP SHS NE|1.95
20230406|G5851A109|LYT|254|LYTUS TECHNOLOGIES HLDGS PTV L|0.60
20230406|G5890A102|MNK|104140|MALLINCKRODT PLC NEW SHS(IRL) |5.96
20230406|G5920M100|MRDB|4848|MARIADB PLC ORD SHS (IRL)|1.22
20230406|G59290109|MDJH|2383|MDJM LTD SHS (CYM)|1.81
20230406|G6S23K124|MACAW|36|MORINGA ACQ CORP USD WTS TO PU|0.08
20230406|G6S38M107|OMH|6857|OHMYHOME LTD USD ORD SHS(CYM) |4.08
20230406|G6S41R101|RVLP|180|RVL PHARMACEUTICALS PLC ORDINA|1.14
20230406|G60405126|MTALWS|13806|METALS ACQ CORP WT EXP (CYM)|0.75
20230406|G6095L117|APTVPRA|994|APTIV PLC MANDATORY PFD CONV S|115.10
20230406|G6169A104|MGIH|6150|MILLENNIUM GROUP INTL HLDGS LT|2.45
20230406|G6180C105|YGMZ|2511|MINGZHU LOGISTICS HLDGS LTD US|1.18
20230406|G6181K114|MTC|6037|MMTEC INC SHS NEW US$0.01(VGB)|1.09
20230406|G6256B106|DECA|2|DENALI CAP ACQUISITION CORP CL|10.53
20230406|G6301J112|MCAAW|27|MOUNTAIN & CO I ACQUISITION CO|0.06
20230406|G63290103|APTMW|531|ALPHA PARTNERS TECHNOLOGY MERG|0.11
20230406|G6359F137|NBR|438|NABORS INDS LTD (NEW) BERMUDA |125.44
20230406|G6362F108|MWG|19433|MULTI WAYS HLDGS LTD USD ORD S|6.48
20230406|G6375R115|NESRW|164|NATIONAL ENERGY SVCS REUNITED |0.16
20230406|G63836111|IVCPW|126|SWIFTMERGE ACQUISITION CORP WT|0.10
20230406|G6529J100|GDEV|7955|NEXTERS INC ORD SHS (VGB)|4.18
20230406|G6529J118|GDEVW|318|NEXTERS INC WT EXP|0.13
20230406|G65431143|NBLWF|3|NOBLE CORP PLC WTS 04 02 26 TO|1.20
20230406|G6580S114|MBTC|711|NOCTURNE ACQUISITION CORP USD |10.92
20230406|G6674U108|NVCR|963|NOVOCURE LTD ORD SHS (JEY)|62.09
20230406|G6683N103|NU|885|NU HLDGS LTD|4.48
20230406|G6693P106|NWTN|1856|NWTN INC. USD CL B ORD SHS (CY|11.71
20230406|G6693P114|NWTNW|2251|NWTN INC. USD WTS (CYM)|0.18
20230406|G6700G107|NVT|707|NVENT ELEC PLC SHS (IRL)|41.17
20230406|G6755Q117|ONYXW|466|ONYX ACQ.CO. I USD RED WTS (CY|0.07
20230406|G6769T115|ORXGF|4742|ORCA ENERGY GROUP INC ORDINARY|3.78
20230406|G6780C117|ORIAW|39|ORION BIOTECH OPPORTUNITIES CO|0.07
20230406|G68707101|PAGS|3381|PAGSEGURO DIGITAL LTD|7.68
20230406|G69768110|PGSSWS|300|PEGASUS DIGITAL MOBILITY ACQUI|0.13
20230406|G7S53R104|PROK|1057|PROKIDNEY CORP ORD SHS CL A(CY|9.13
20230406|G7T16G103|SPNS|2|SAPIENS INTL CORP NV NEW (CYM)|21.25
20230406|G70021111|PEPLW|1000|PEPPERLIME HEALTH ACQ.CORP WT |0.12
20230406|G7006A109|PERF|764|PERFECT CORP CL A ORD SHS (CYM|6.01
20230406|G7007D110|PCCTW|5|PERCEPTION CAP CORP II RED WT |0.12
20230406|G7134L118|PLMIW|823|PLUM ACQUISITION CORP I WT EXP|0.17
20230406|G71704129|PTHRU|600|PONO CAP THREE INC UNIT 1 ORD |10.28
20230406|G71707122|PNTMWS|3827|PONTEM CORP WT EXP|0.05
20230406|G72007100|PBTS|488488|POWERBRIDGE TECHNOLOGIES CO LT|0.09
20230406|G72245106|PRE|1693|PRENETICS GLOBAL LTD CL A ORD |0.99
20230406|G72556114|PEGRW|2056|PROJECT ENERGY REIMAGINED ACQ.|0.07
20230406|G7306H119|PHCFF|1137|PUHUI WEALTH INVT MGMT CO LTD |0.15
20230406|G7330C110|RCFAWS|737|RCF ACQUISITION CORP RED WT EX|0.10
20230406|G7487R100|RGC|341|REGENCELL BIOSCIENCE HLDGS LTD|26.52
20230406|G76279101|ROIV|4416|ROIVANT SCIENCES LTD SHS (BMU)|7.11
20230406|G7641C106|ROSS|550|ROSS ACQUISITION CORP II CL A |10.24
20230406|G7641C114|ROSSWS|1667|ROSS ACQUISITION CORP II WT EX|0.29
20230406|G7823S101|SATL|14723|SATELLOGIC INC. USD CL A ORD S|2.41
20230406|G79407105|SCRM|519|SCREAMING EAGLE ACQUISITION CO|10.16
20230406|G79407121|SCRMW|22|SCREAMING EAGLE ACQUISITION CO|0.22
20230406|G79471127|SEDAWS|189|SDCL EDGE ACQUISITION CORP WT |0.15
20230406|G7997R103|STX|86845|SEAGATE TECH HLDS PLC ORDINARY|64.86
20230406|G7997W102|SDRL|11468|SEADRILL 2021 LTD COM (BMU)|38.22
20230406|G8028L131|LGSTW|14|SEMPER PARATUS ACQUISITION COR|0.10
20230406|G8059B101|SLNA|43|SELINA HOSPITALITY PLC SHS (GB|1.49
20230406|G80694105|SVNA|447|7 ACQUISITION CORP CL A (CYM) |10.45
20230406|G80694113|SVNAW|1780|7 ACQUISITION CORP WT EXP (CYM|0.09
20230406|G8117B101|SFWL|63933|SHENGFENG DEV LTD USD CL A ORD|3.97
20230406|G81173117|SHUAW|1290|SHUAA PARTNERS ACQUISITION COR|0.14
20230406|G81276100|SIG|167|SIGNET JEWELERS LTD COM SHS|74.78
20230406|G8192H106|SPNT|4674|SIRIUSPOINT LTD COM SHS (BMU) |8.19
20230406|G8192H155|SPNTPRB|15|SIRIUSPOINT LTD RESETTABLE FIX|22.91
20230406|G8192N111|SKGRW|100|SK GROWTH OPPORTUNITIES CORP W|0.16
20230406|G82220115|SKYAW|4700|SKYDECK ACQUISITION CORP WT EX|0.01
20230406|G8267K109|SMX|95608|SMX SEC MATTERS PLC COM CL A (|0.78
20230406|G8267K117|SMXWW|5529|SMX SEC MATTERS PLC WT EXP (IR|0.04
20230406|G83745128|SHAPWS|1615|SPREE ACQUISITION CORP 1 LTD W|0.04
20230406|G8437S115|STBX|31707|STARBOX GROUP HLDGS LTD.SHS NE|3.44
20230406|G8473T100|STE|973|STERIS PLC ORD SHS(IRL)|192.25
20230406|G86302125|SWVL|6038|SWVL HLDGS CORP|1.14
20230406|G8656L106|THCH|700|TH INTL LTD SHS|3.76
20230406|G8656T125|TLGYW|41|TLGY ACQUISITION CORP WT EXP (|0.07
20230406|G86656116|TOACW|27|TALON 1 ACQUISITION CORP WT EX|0.07
20230406|G8675V119|TAOP|116|TAPPING INC, BVI ORDINARY SHAR|0.68
20230406|G8675X149|TANH|1326|TANTECH HLDGS LTD SHS NEW US$0|1.95
20230406|G87110105|FTI|5689|TECHNIPFMC PLC COM (GBR)|13.54
20230406|G8807B106|TBPH|1950|THERAVANCE BIOPHARMA INC ORD S|11.09
20230406|G89229101|TMTCU|4|TMT ACQUISITION CORP UNIT 1 SH|10.21
20230406|G9TY5A101|ZURA|27|ZURA BIO LTD CL A (CYM)|11.51
20230406|G9TY5A119|ZURAW|101|ZURA BIO LTD WT EXP (CYM)|0.30
20230406|G9078F149|TRTNPRC|502|TRITON INTL LTD CUM RED PERP P|23.73
20230406|G9087Q102|TROX|156|TRONOX HLDGS PLC SHS (GBR)|13.80
20230406|G9094C104|TROO|45|TROOPS, INC. ORDINARY SHARES|3.52
20230406|G9152V101|TWOA|35|TWO CL A SHS (CYM)|10.11
20230406|G9329Z100|VNTR|1047|VENATOR MATLS PLC SHS (GBR)|0.39
20230406|G9440A109|VSTA|115|VASTA PLATFORM LTD CLASS A (CY|3.30
20230406|G9451V109|VINP|124|VINCI PARTNERS INVTS LTD COM C|8.13
20230406|G9460G119|VALWS|201|VALARIS LTD WT EXP (BMU)|10.25
20230406|G9473A109|UTAA|794|UTA ACQUISITION CORP CL A ORD |10.42
20230406|G9491K105|GGR|496|GOGORO INC.USD ORD SHS (CYM)|3.67
20230406|G9503X103|WALD|49|WALDENCAST PLC|8.10
20230406|G9525W109|WEJO|29519|WEJO GROUP LTD COM (BMU)|0.45
20230406|G9525W117|WEJOW|279|WEJO GROUP LTD WT EXP (BMU)|0.07
20230406|G98239109|XP|2768|XP INC CL A (CYM)|11.00
20230406|G9834A103|YGF|45175|YANGUFANG INTL GROUP CO. LTD. |3.42
20230406|G989A6102|TOP|378|TOP FINL GROUP LTD USD ORD SHS|5.43
20230406|G9892K100|ZKIN|56|ZK INTL GROUP CO LTD SHS (VGB)|0.63
20230406|H01301128|ALC|382|ALCON INC. ORDINARY SHARES (CH|69.27
20230406|H17182108|CRSP|2|CRISPR THERAPEUTICS AG NAMEN A|44.80
20230406|H2906T109|GRMN|197|GARMIN LTD COM STK (CH)|98.20
20230406|H42097107|UBS|547749|UBS GROUP AG ORD SHS (CHE)|20.79
20230406|H57830103|NLSP|313|NLS PHARMACEUTICS LTD COM SHS |1.46
20230406|H5861P103|OBSVF|38045|OBSEVA SA COM (CHE)|0.09
20230406|H5870P102|OCS|780|OCULIS HLDG AG NAMEN AKT (CHE)|8.02
20230406|H5870P110|OCSAW|764|OCULIS HLDG AG|0.41
20230406|H5919C104|ONON|2014|ON HLDG AG NAMEN AKT A (CHE)|29.35
20230406|H82027105|SOPH|28663|SOPHIA GENETICS SA SHS (CHE)|4.70
20230406|H8817H100|RIG|174922|TRANSOCEAN LTD (SWITZERLAND)|6.43
20230406|L0175J104|ASPS|215|ALTISOURCE PORTFOLIO SOLUTIONS|4.06
20230406|L01800108|ALVO|337|ALVOTECH S A ORD SHS (LUX)|13.51
20230406|L0423Q108|ARVL|5|ARRIVAL GROUP COM (LUX)|0.12
20230406|L72967109|OEC|25|ORION ENGINEERED CARBONS S.A.(|24.95
20230406|L8681T102|SPOT|435|SPOTIFY TECHNOLOGY S A SHS (LU|131.25
20230406|M0740A108|DRTS|12|ALPHA TAU MED LTD ORD SHS (ISR|2.93
20230406|M0740A116|DRTSW|205|ALPHA TAU MED LTD WT EXP (ISR)|0.23
20230406|M0854Q105|ALLT|266|ALLOT LTD ORD SHS|2.60
20230406|M1R79L104|BMR|7833|BEAMR IMAGING LTD SHS (ISR)|1.81
20230406|M1R95N100|ARBE|11086|ARBE ROBOTICS LTD ORD SHS (ISR|2.87
20230406|M20115180|BOSC|1409|BOS BETTER ONLINE SOLUTIONS LT|2.56
20230406|M20598104|CSTE|4907|CAESARSTONE LTD ORD SHS (ISR) |3.88
