SYMBOL,DESCRIPTION,ticker,cik,TICKER,CIK
HLMN,HILLMAN SOLUTIONS CORP COM (DE,HLMN,CIK0001822492,HLMN,CIK0001822492
HLT,HILTON WORLDWIDE HLDGS INC COM,HLT,CIK0001585689,HLT,CIK0001585689
HRT,HIRERIGHT HLDGS CORP COM,HRT,CIK0001859285,HRT,CIK0001859285
HCMLY,HOLCIM LTD NEW ADR (SWITZERLAN,HCMLY,CIK0000948696,HCMLY,CIK0000948696
HBCP,"HOME BANCORP, INC. COM",HBCP,CIK0001436425,HBCP,CIK0001436425
HMPT,HOME PT CAP INC,HMPT,CIK0001830197,HMPT,CIK0001830197
HPLT,HOME PLATE ACQ.CORP CL A COM (,HPLT,CIK0001863181,HPLT,CIK0001863181
HTFC,HORIZON TECHNOLOGY FIN CORP SR,HTFC,CIK0001487428,HTFC,CIK0001487428
HUBG,HUB GROUP INC CL-A,HUBG,CIK0000940942,HUBG,CIK0000940942
HUBB,HUBBELL INC CL-B,HUBB,CIK0000048898,HUBB,CIK0000048898
HSON,HUDSON GLOBAL INC COM NEW,HSON,CIK0001210708,HSON,CIK0001210708
HUM,HUMANA INC,HUM,CIK0000049071,HUM,CIK0000049071
HGEN,HUMANIGEN INC COM NEW,HGEN,CIK0001293310,HGEN,CIK0001293310
HBAN,HUNTINGTON BANCSHARES INC,HBAN,CIK0000049196,HBAN,CIK0000049196
HURC,HURCO COMPANIES INC,HURC,CIK0000315374,HURC,CIK0000315374
HYMCW,HYCROFT MNG HLDG CORP,HYMCW,CIK0001718405,HYMCW,CIK0001718405
HYMCL,HYCROFT MNG HLDG CORP,HYMCL,CIK0001718405,HYMCL,CIK0001718405
HYLN,HYLIION HLDGS CORP CL A,HYLN,CIK0001759631,HYLN,CIK0001759631
ICFI,"ICF INTERNATIONAL, INC.",ICFI,CIK0001362004,ICFI,CIK0001362004
ICAD,ICAD INC COM STK (DE),ICAD,CIK0000749660,ICAD,CIK0000749660
CRGY,CRESCENT ENERGY COMPANY CLASS ,CRGY,CIK0001866175,CRGY,CIK0001866175
IOBT,IO BIOTECH INC COM,IOBT,CIK0001865494,IOBT,CIK0001865494
ISPC,ISPECIMEN INC COM (DE),ISPC,CIK0001558569,ISPC,CIK0001558569
ITCB,ITAU CORPBANCA SPONSORED ADR,ITCB,CIK0001276671,ITCB,CIK0001276671
IAG,IAMGOLD CORP,IAG,CIK0001203464,IAG,CIK0001203464
IBIO,IBIO INC COM PAR $0.001,IBIO,CIK0001420720,IBIO,CIK0001420720
IBN,ICICI BANK LTD ADS(RP 2EQTY SH,IBN,CIK0001103838,IBN,CIK0001103838
ICNB,ICONIC BRANDS INC COM PAR $0.0,ICNB,CIK0001350073,ICNB,CIK0001350073
IDA,IDACORP INC (HOLDING CO),IDA,CIK0001057877,IDA,CIK0001057877
IMBI,IMEDIA BRANDS INC COM NEW,IMBI,CIK0000870826,IMBI,CIK0000870826
IMUX,IMMUNIC INC COM (DE),IMUX,CIK0001280776,IMUX,CIK0001280776
IMMP,IMMUTEP LTD SPONSORED ADR (AUS,IMMP,CIK0001506184,IMMP,CIK0001506184
IMPL,IMPEL PHARMACEUTICALS INC,IMPL,CIK0001445499,IMPL,CIK0001445499
IGTA,INCEPTION GROWTH ACQUISITION L,IGTA,CIK0001866838,IGTA,CIK0001866838
INQD,INDOOR HARVEST CORP,INQD,CIK0001572565,INQD,CIK0001572565
INDT,INDUS RLTY TR INC (MD),INDT,CIK0001037390,INDT,CIK0001037390
ITAQU,INDUSTRIAL TECH ACQ I COM CL A,ITAQU,CIK0001841586,ITAQU,CIK0001841586
INFI,INFINITY PHARMACEUTICALS INC C,INFI,CIK0001113148,INFI,CIK0001113148
INAB,IN8BIO INC COM (DE),INAB,CIK0001740279,INAB,CIK0001740279
NGVT,INGEVITY CORP COM,NGVT,CIK0001653477,NGVT,CIK0001653477
IMKTA,INGLES MARKETS INC CL-A,IMKTA,CIK0000050493,IMKTA,CIK0000050493
INGR,INGREDION INC COM,INGR,CIK0001046257,INGR,CIK0001046257
NSIT,INSIGHT ENTERPRISES INC,NSIT,CIK0000932696,NSIT,CIK0000932696
IOSP,"INNOSPEC, INC.",IOSP,CIK0001054905,IOSP,CIK0001054905
ISSC,INNOVATIVE SLTS & SUPPORT INC ,ISSC,CIK0000836690,ISSC,CIK0000836690
INSP,INSPIRE MED SYS INC COM,INSP,CIK0001609550,INSP,CIK0001609550
NSP,INSPERITY INC,NSP,CIK0001000753,NSP,CIK0001000753
INGN,INOGEN INC COM STK (DE),INGN,CIK0001294133,INGN,CIK0001294133
IBP,INSTALLED BUILDING PRODUCTS IN,IBP,CIK0001580905,IBP,CIK0001580905
INSI,INSIGHT SELECT INCOME FD COM (,INSI,CIK0000030125,INSI,CIK0000030125
INMB,INMUNE BIO INC COM ACCD INV,INMB,CIK0001711754,INMB,CIK0001711754
TIL,INSTIL BIO INC COM (DE),TIL,CIK0001789769,TIL,CIK0001789769
ISPOW,INSPIRATO INC WT EXP 02/09/27 ,ISPOW,CIK0001820566,ISPOW,CIK0001820566
NTLA,INTELLIA THERAPEUTICS INC COM ,NTLA,CIK0001652130,NTLA,CIK0001652130
INTA,INTAPP INC COM,INTA,CIK0001565687,INTA,CIK0001565687
TILE,INTERFACE INC COM STK,TILE,CIK0000715787,TILE,CIK0000715787
IBOC,INTL BANCSHARES CORP (TX),IBOC,CIK0000315709,IBOC,CIK0000315709
IBM,INTL BUSINESS MACHINES CORP,IBM,CIK0000051143,IBM,CIK0000051143
IFF,INTL FLAVORS & FRAGRANCES,IFF,CIK0000051253,IFF,CIK0000051253
IMXI,INTERNATIONAL MONEY EXPRESS IN,IMXI,CIK0001683695,IMXI,CIK0001683695
IPG,INTERPUBLIC GROUP COS INC,IPG,CIK0000051644,IPG,CIK0000051644
INTT,INTEST CORPORATION,INTT,CIK0001036262,INTT,CIK0001036262
ISRG,INTUITIVE SURGICAL INC,ISRG,CIK0001035267,ISRG,CIK0001035267
INTZ,INTRUSION INC NEW,INTZ,CIK0000736012,INTZ,CIK0000736012
IVT,INVENTRUST PPTYS CORP,IVT,CIK0001307748,IVT,CIK0001307748
VLT,INVESCO HIGH INCOME TR II COM ,VLT,CIK0000846671,VLT,CIK0000846671
VVR,INVESCO SR INCOME TR COM BEN I,VVR,CIK0001059386,VVR,CIK0001059386
VKI,INVESCO ADVANTAGE MUN INC TR I,VKI,CIK0000908993,VKI,CIK0000908993
ISTR,INVESTAR HLDG CORP COM STK (LA,ISTR,CIK0001602658,ISTR,CIK0001602658
FXF,INVESCO CURRENCYSHARES SWISS F,FXF,CIK0001353615,FXF,CIK0001353615
FXC,INVESCO CURRENCYSHARES CANADIA,FXC,CIK0001353612,FXC,CIK0001353612
FXY,INVESCO CURRENCYSHARES JAPANES,FXY,CIK0001353613,FXY,CIK0001353613
DBE,INVESCO DB MULTI-SECTOR CMDT T,DBE,CIK0001383062,DBE,CIK0001383062
UUP,INVESCO DB US DOLLAR INDEX TR ,UUP,CIK0001383151,UUP,CIK0001383151
INVH,INVITATION HOMES INC COM,INVH,CIK0001687229,INVH,CIK0001687229
IRMD,IRADIMED CORP COM,IRMD,CIK0001325618,IRMD,CIK0001325618
IQV,IQVIA HOLDINGS INC (DE),IQV,CIK0001478242,IQV,CIK0001478242
IRIX,IRIDEX CORP,IRIX,CIK0001006045,IRIX,CIK0001006045
ISBA,ISABELLA BANK CORPORATION COM ,ISBA,CIK0000842517,ISBA,CIK0000842517
GSG,ISHARES S&P GSCI CMDITY-INDEXE,GSG,CIK0001332174,GSG,CIK0001332174
ISDR,ISSUER DIRECT CORPORATION COMM,ISDR,CIK0000843006,ISDR,CIK0000843006
ISUN,ISUN INC,ISUN,CIK0001634447,ISUN,CIK0001634447
IVDA,IVEDA SOLUTIONS INC,IVDA,CIK0001397183,IVDA,CIK0001397183
JBL,JABIL INC,JBL,CIK0000898293,JBL,CIK0000898293
JANX,JANUX THERAPEUTICS INC,JANX,CIK0001817713,JANX,CIK0001817713
JBI,JANUS INTL GROUP INC COM (DE) ,JBI,CIK0001839839,JBI,CIK0001839839
JEF,JEFFERIES FINL GROUP INC COM,JEF,CIK0000096223,JEF,CIK0000096223
JRONY,Jeronimo Martins SGPS SA Unspo,JRONY,CIK0001438077,JRONY,CIK0001438077
JFIN,JIAYIN GROUP INC SPONSORED ADS,JFIN,CIK0001743102,JFIN,CIK0001743102
JMSB,JOHN MARSHALL BANCOR,JMSB,CIK0001710482,JMSB,CIK0001710482
JNJ,JOHNSON AND JOHNSON,JNJ,CIK0000200406,JNJ,CIK0000200406
JNPR,JUNIPER NETWORKS INC,JNPR,CIK0001043604,JNPR,CIK0001043604
KVSA,KHOSLA VENTURES ACQUISITION CO,KVSA,CIK0001841873,KVSA,CIK0001841873
KLXE,KLX ENERGY SVCS HLDGS INC COM ,KLXE,CIK0001738827,KLXE,CIK0001738827
KVHI,KVH INDUSTRIES INC,KVHI,CIK0001007587,KVHI,CIK0001007587
KRTX,KARUNA THERAPEUTICS INC COM,KRTX,CIK0001771917,KRTX,CIK0001771917
KPLT,KATAPULT HLDGS INC (DE),KPLT,CIK0001785424,KPLT,CIK0001785424
KRNY,KEARNY FINANCIAL CORP MD COM,KRNY,CIK0001617242,KRNY,CIK0001617242
KIQ,KELSO TECHNOLOGIES INC NEW ORD,KIQ,CIK0001161814,KIQ,CIK0001161814
KMT,KENNAMETAL INC,KMT,CIK0000055242,KMT,CIK0000055242
KEYS,KEYSIGHT TECHNOLOGIES INC COM ,KEYS,CIK0001601046,KEYS,CIK0001601046
KFRC,KFORCE INC,KFRC,CIK0000930420,KFRC,CIK0000930420
KRP,KIMBELL ROYALTY PARTNERS LP UN,KRP,CIK0001657788,KRP,CIK0001657788
TGR,KIMBELL TIGER ACQUISITION CORP,TGR,CIK0001863099,TGR,CIK0001863099
KIM,KIMCO REALTY CORPORATION,KIM,CIK0000879101,KIM,CIK0000879101
KMI,KINDER MORGAN INC (DE),KMI,CIK0001506307,KMI,CIK0001506307
KGC,KINROSS GOLD CORP NEW,KGC,CIK0000701818,KGC,CIK0000701818
KNSL,KINSALE CAP GROUP INC COM,KNSL,CIK0001669162,KNSL,CIK0001669162
KPRX,KIORA PHARMACEUTICALS INC COM ,KPRX,CIK0001372514,KPRX,CIK0001372514
KEX,KIRBY CORPORATION,KEX,CIK0000056047,KEX,CIK0000056047
KSS,KOHLS CORP,KSS,CIK0000885639,KSS,CIK0000885639
DNUT,KRISPY KREME INC COM,DNUT,CIK0001857154,DNUT,CIK0001857154
KR,KROGER CO,KR,CIK0000056873,KR,CIK0000056873
LPL,LG DISPLAY CO LTD ADS REPSTG C,LPL,CIK0001290109,LPL,CIK0001290109
LGIH,LGI HOMES INC COM,LGIH,CIK0001580670,LGIH,CIK0001580670
SCD,LMP CAPITAL AND INCOME FUND IN,SCD,CIK0001270131,SCD,CIK0001270131
LHX,L3 HARRIS TECHNOLOGIES INC COM,LHX,CIK0000202058,LHX,CIK0000202058
LADR,LADDER CAPITAL CORP CL A,LADR,CIK0001577670,LADR,CIK0001577670
LW,LAMB WESTON HLDGS INC COM STK ,LW,CIK0001679273,LW,CIK0001679273
LSEAW,LANDSEA HOMES CORP WT EXP (DE),LSEAW,CIK0001721386,LSEAW,CIK0001721386
LCI,LANNETT INC COM NEW,LCI,CIK0000057725,LCI,CIK0000057725
LAUR,LAUREATE ED INC COM,LAUR,CIK0000912766,LAUR,CIK0000912766
LFLYW,LEAFLY HLDGS INC WT EXP 11/07/,LFLYW,CIK0001785592,LFLYW,CIK0001785592
LEGH,LEGACY HSG CORP COM (TX),LEGH,CIK0001436208,LEGH,CIK0001436208
LNSR,LENSAR INC,LNSR,CIK0001320350,LNSR,CIK0001320350
LEVI,LEVI STRAUSS & CO NEW CL A,LEVI,CIK0000094845,LEVI,CIK0000094845
LEXXW,LEXARIA BIOSCIENCE CORP,LEXXW,CIK0001348362,LEXXW,CIK0001348362
LBRDP,LIBERTY BROADBAND CORP CUM RED,LBRDP,CIK0001611983,LBRDP,CIK0001611983
LSXMA,LIBERTY MEDIA CORP DELCOM SER ,LSXMA,CIK0001560385,LSXMA,CIK0001560385
BATRA,LIBERTY MEDIA CORP DEL COM SER,BATRA,CIK0001560385,BATRA,CIK0001560385
LBSR,LIBERTY STAR URANIUM & METALS ,LBSR,CIK0001172178,LBSR,CIK0001172178
LTRPA,LIBERTY TRIPADVISOR HLDGS INC ,LTRPA,CIK0001606745,LTRPA,CIK0001606745
LFMD,LIFEMD INC,LFMD,CIK0000948320,LFMD,CIK0000948320
LFVN,LIFEVANTAGE CORPORATION COMMON,LFVN,CIK0000849146,LFVN,CIK0000849146
LSI,LIFE STORAGE INC COM (MD),LSI,CIK0000944314,LSI,CIK0000944314
LLY,ELI LILLY AND CO;COM NPV,LLY,CIK0000059478,LLY,CIK0000059478
LNC,LINCOLN NATIONAL CORP,LNC,CIK0000059558,LNC,CIK0000059558
LIPO,LIPELLA PHARMACEUTICALS INC,LIPO,CIK0001347242,LIPO,CIK0001347242
LQMT,LIQUIDMETAL TECHNOLOGIES INC,LQMT,CIK0001141240,LQMT,CIK0001141240
RAMP,LIVERAMP HLDGS INC COM (DE),RAMP,CIK0000733269,RAMP,CIK0000733269
LVOX,LIVEVOX HLDGS INC CL A,LVOX,CIK0001723648,LVOX,CIK0001723648
JSGRY,LIXIL CORP AMERICAN DEPOSITARY,JSGRY,CIK0001442656,JSGRY,CIK0001442656
LXEH,LIXIANG ED HLDG CO LTD SPONSOR,LXEH,CIK0001814067,LXEH,CIK0001814067
LBPH,LONGBOARD PHARMACEUTICALS INC ,LBPH,CIK0001832168,LBPH,CIK0001832168
LTRY,LOTTERY INC COM (DE),LTRY,CIK0001673481,LTRY,CIK0001673481
